class_id,days_bin,start_slot,start_time,length_slots,duration_min,pref
285,1010100,150,12:30,12,60,0.0
285,1010100,162,13:30,12,60,0.0
285,1010100,174,14:30,12,60,0.0
285,1010100,186,15:30,12,60,0.0
285,1010100,198,16:30,12,60,4.5
286,0101000,138,11:30,12,60,0.0
287,1010000,90,07:30,12,60,2.0
287,1000100,90,07:30,12,60,2.0
287,0101000,90,07:30,12,60,2.0
287,0010100,90,07:30,12,60,2.0
287,1010000,102,08:30,12,60,0.0
287,1000100,102,08:30,12,60,0.0
287,0101000,102,08:30,12,60,0.0
287,0010100,102,08:30,12,60,0.0
287,1010000,114,09:30,12,60,0.0
287,1000100,114,09:30,12,60,0.0
287,0101000,114,09:30,12,60,0.0
287,0010100,114,09:30,12,60,0.0
287,1010000,126,10:30,12,60,0.0
287,1000100,126,10:30,12,60,0.0
287,0101000,126,10:30,12,60,-40.0
287,0010100,126,10:30,12,60,0.0
287,1010000,138,11:30,12,60,0.0
287,1000100,138,11:30,12,60,0.0
287,0101000,138,11:30,12,60,0.0
287,0010100,138,11:30,12,60,0.0
287,1010000,150,12:30,12,60,0.0
287,1000100,150,12:30,12,60,0.0
287,0101000,150,12:30,12,60,0.0
287,0010100,150,12:30,12,60,0.0
287,1010000,162,13:30,12,60,0.0
287,1000100,162,13:30,12,60,0.0
287,0101000,162,13:30,12,60,0.0
287,0010100,162,13:30,12,60,0.0
287,1010000,174,14:30,12,60,0.0
287,1000100,174,14:30,12,60,0.0
287,0101000,174,14:30,12,60,0.0
287,0010100,174,14:30,12,60,0.0
287,1010000,186,15:30,12,60,0.0
287,1000100,186,15:30,12,60,0.0
287,0101000,186,15:30,12,60,0.0
287,0010100,186,15:30,12,60,0.0
287,1010000,198,16:30,12,60,0.5
287,1000100,198,16:30,12,60,0.5
287,0101000,198,16:30,12,60,0.5
287,0010100,198,16:30,12,60,0.5
288,1010100,174,14:30,24,120,0.0
289,1010000,90,07:30,12,60,6.0
289,1010000,102,08:30,12,60,4.0
289,1010000,114,09:30,12,60,0.0
289,1010000,126,10:30,12,60,0.0
289,1010000,138,11:30,12,60,-1.0
289,1010000,150,12:30,12,60,-4.0
289,1010000,162,13:30,12,60,0.0
289,1010000,174,14:30,12,60,0.0
289,1010000,186,15:30,12,60,4.0
289,1010000,198,16:30,12,60,4.5
290,1010000,90,07:30,12,60,6.0
290,1010000,102,08:30,12,60,4.0
290,1010000,114,09:30,12,60,0.0
290,1010000,126,10:30,12,60,-4.0
290,1010000,138,11:30,12,60,-1.0
290,1010000,150,12:30,12,60,0.0
290,1010000,162,13:30,12,60,-1.0
290,1010000,174,14:30,12,60,0.0
290,1010000,186,15:30,12,60,4.0
290,1010000,198,16:30,12,60,4.5
291,1010000,90,07:30,12,60,6.0
291,1010000,102,08:30,12,60,4.0
291,1010000,114,09:30,12,60,0.0
291,1010000,126,10:30,12,60,0.0
291,1010000,138,11:30,12,60,0.0
291,1010000,150,12:30,12,60,0.0
291,1010000,162,13:30,12,60,0.0
291,1010000,174,14:30,12,60,0.0
291,1010000,186,15:30,12,60,0.0
291,1010000,198,16:30,12,60,4.5
292,0101000,90,07:30,18,90,18.0
292,0101000,108,09:00,18,90,4.0
292,0101000,126,10:30,18,90,-16.0
292,0101000,144,12:00,18,90,16.0
292,0101000,162,13:30,18,90,0.0
292,0101000,180,15:00,18,90,0.0
292,0101000,198,16:30,18,90,16.5
293,1010100,90,07:30,12,60,34.0
293,1010100,102,08:30,12,60,0.0
293,1010100,114,09:30,12,60,0.0
293,1010100,126,10:30,12,60,0.0
293,1010100,138,11:30,12,60,0.0
293,1010100,150,12:30,12,60,0.0
293,1010100,162,13:30,12,60,0.0
293,1010100,174,14:30,12,60,0.0
293,1010100,186,15:30,12,60,0.0
293,1010100,198,16:30,12,60,32.5
293,0101000,90,07:30,18,90,18.0
293,0101000,108,09:00,18,90,0.0
293,0101000,126,10:30,18,90,0.0
293,0101000,144,12:00,18,90,-4.0
293,0101000,162,13:30,18,90,-16.0
293,0101000,180,15:00,18,90,-4.0
293,0101000,198,16:30,18,90,16.5
294,0101000,90,07:30,18,90,10.0
294,0101000,108,09:00,18,90,-2.0
294,0101000,126,10:30,18,90,-2.0
294,0101000,144,12:00,18,90,-2.0
294,0101000,162,13:30,18,90,8.0
294,0101000,180,15:00,18,90,8.0
294,0101000,198,16:30,18,90,8.5
295,1010000,90,07:30,12,60,6.0
295,0101000,90,07:30,12,60,6.0
295,1010000,102,08:30,12,60,-4.0
295,0101000,102,08:30,12,60,-1.0
295,1010000,114,09:30,12,60,0.0
295,0101000,114,09:30,12,60,0.0
295,1010000,126,10:30,12,60,0.0
295,0101000,126,10:30,12,60,0.0
295,1010000,138,11:30,12,60,0.0
295,0101000,138,11:30,12,60,0.0
295,1010000,150,12:30,12,60,0.0
295,0101000,150,12:30,12,60,0.0
295,1010000,162,13:30,12,60,0.0
295,0101000,162,13:30,12,60,0.0
295,1010000,174,14:30,12,60,0.0
295,0101000,174,14:30,12,60,0.0
295,1010000,186,15:30,12,60,0.0
295,0101000,186,15:30,12,60,0.0
295,1010000,198,16:30,12,60,-0.5
295,0101000,198,16:30,12,60,4.5
296,1010100,102,08:30,12,60,0.0
296,1010100,114,09:30,12,60,0.0
296,1010100,126,10:30,12,60,0.0
297,1010000,90,07:30,12,60,6.0
297,1010000,102,08:30,12,60,0.0
297,1010000,114,09:30,12,60,0.0
297,1010000,126,10:30,12,60,0.0
297,1010000,138,11:30,12,60,-4.0
297,1010000,150,12:30,12,60,-1.0
297,1010000,162,13:30,12,60,-1.0
297,1010000,174,14:30,12,60,0.0
297,1010000,186,15:30,12,60,0.0
297,1010000,198,16:30,12,60,4.5
298,1010100,90,07:30,12,60,18.0
298,1010100,102,08:30,12,60,16.0
298,1010100,114,09:30,12,60,0.0
298,1010100,126,10:30,12,60,0.0
298,1010100,138,11:30,12,60,0.0
298,1010100,150,12:30,12,60,0.0
298,1010100,162,13:30,12,60,0.0
298,1010100,174,14:30,12,60,4.0
298,1010100,186,15:30,12,60,16.0
298,1010100,198,16:30,12,60,16.5
299,1010000,90,07:30,12,60,2.0
299,1000100,90,07:30,12,60,2.0
299,0101000,90,07:30,12,60,2.0
299,0010100,90,07:30,12,60,2.0
299,1010000,102,08:30,12,60,-40.0
299,1000100,102,08:30,12,60,0.0
299,0101000,102,08:30,12,60,0.0
299,0010100,102,08:30,12,60,0.0
299,1010000,114,09:30,12,60,0.0
299,1000100,114,09:30,12,60,0.0
299,0101000,114,09:30,12,60,0.0
299,0010100,114,09:30,12,60,0.0
299,1010000,126,10:30,12,60,0.0
299,1000100,126,10:30,12,60,0.0
299,0101000,126,10:30,12,60,0.0
299,0010100,126,10:30,12,60,0.0
299,1010000,138,11:30,12,60,0.0
299,1000100,138,11:30,12,60,0.0
299,0101000,138,11:30,12,60,0.0
299,0010100,138,11:30,12,60,0.0
299,1010000,150,12:30,12,60,0.0
299,1000100,150,12:30,12,60,0.0
299,0101000,150,12:30,12,60,0.0
299,0010100,150,12:30,12,60,0.0
299,1010000,162,13:30,12,60,0.0
299,1000100,162,13:30,12,60,0.0
299,0101000,162,13:30,12,60,0.0
299,0010100,162,13:30,12,60,0.0
299,1010000,174,14:30,12,60,0.0
299,1000100,174,14:30,12,60,0.0
299,0101000,174,14:30,12,60,0.0
299,0010100,174,14:30,12,60,0.0
299,1010000,186,15:30,12,60,0.0
299,1000100,186,15:30,12,60,0.0
299,0101000,186,15:30,12,60,0.0
299,0010100,186,15:30,12,60,0.0
299,1010000,198,16:30,12,60,0.5
299,1000100,198,16:30,12,60,0.5
299,0101000,198,16:30,12,60,0.5
299,0010100,198,16:30,12,60,0.5
300,0101000,126,10:30,12,60,0.0
301,0010000,114,09:30,12,60,0.0
302,0101000,114,09:30,12,60,0.0
303,0010000,102,08:30,12,60,-4.0
303,0010000,114,09:30,12,60,-4.0
304,0010000,90,07:30,12,60,2.0
304,0010000,102,08:30,12,60,-4.0
304,0010000,114,09:30,12,60,-4.0
304,0010000,126,10:30,12,60,0.0
304,0010000,138,11:30,12,60,0.0
304,0010000,150,12:30,12,60,0.0
304,0010000,162,13:30,12,60,0.0
304,0010000,174,14:30,12,60,0.0
304,0010000,186,15:30,12,60,0.0
304,0010000,198,16:30,12,60,0.5
305,0000100,90,07:30,12,60,2.0
305,0000100,102,08:30,12,60,-4.0
305,0000100,114,09:30,12,60,-4.0
305,0000100,126,10:30,12,60,0.0
305,0000100,138,11:30,12,60,0.0
305,0000100,150,12:30,12,60,0.0
305,0000100,162,13:30,12,60,0.0
305,0000100,174,14:30,12,60,0.0
305,0000100,186,15:30,12,60,0.0
305,0000100,198,16:30,12,60,0.5
306,0010000,102,08:30,12,60,-4.0
306,0010000,114,09:30,12,60,-4.0
307,1010100,90,07:30,12,60,2.0
307,1010100,102,08:30,12,60,0.0
307,1010100,114,09:30,12,60,0.0
307,1010100,126,10:30,12,60,0.0
307,1010100,138,11:30,12,60,0.0
307,1010100,150,12:30,12,60,0.0
307,1010100,162,13:30,12,60,0.0
307,1010100,174,14:30,12,60,0.0
307,1010100,186,15:30,12,60,0.0
307,1010100,198,16:30,12,60,0.5
308,0101000,90,07:30,18,90,42.0
308,0101000,108,09:00,18,90,0.0
308,0101000,126,10:30,18,90,0.0
308,0101000,144,12:00,18,90,0.0
308,0101000,162,13:30,18,90,0.0
308,0101000,180,15:00,18,90,0.0
308,0101000,198,16:30,18,90,0.5
309,1010100,90,07:30,12,60,2.0
309,1010100,102,08:30,12,60,0.0
309,1010100,114,09:30,12,60,0.0
309,1010100,126,10:30,12,60,0.0
309,1010100,138,11:30,12,60,0.0
309,1010100,150,12:30,12,60,0.0
309,1010100,162,13:30,12,60,0.0
309,1010100,174,14:30,12,60,0.0
309,1010100,186,15:30,12,60,0.0
309,1010100,198,16:30,12,60,0.5
310,1010100,90,07:30,12,60,42.0
310,1010100,102,08:30,12,60,0.0
310,1010100,114,09:30,12,60,0.0
310,1010100,126,10:30,12,60,0.0
310,1010100,138,11:30,12,60,0.0
310,1010100,150,12:30,12,60,0.0
310,1010100,162,13:30,12,60,0.0
310,1010100,174,14:30,12,60,0.0
310,1010100,186,15:30,12,60,0.0
310,1010100,198,16:30,12,60,0.5
311,1010100,90,07:30,12,60,2.0
311,1010100,102,08:30,12,60,0.0
311,1010100,114,09:30,12,60,0.0
311,1010100,126,10:30,12,60,0.0
311,1010100,138,11:30,12,60,0.0
311,1010100,150,12:30,12,60,0.0
311,1010100,162,13:30,12,60,0.0
311,1010100,174,14:30,12,60,0.0
311,1010100,186,15:30,12,60,0.0
311,1010100,198,16:30,12,60,0.5
312,1010100,90,07:30,12,60,2.0
312,1010100,102,08:30,12,60,0.0
312,1010100,114,09:30,12,60,0.0
312,1010100,126,10:30,12,60,0.0
312,1010100,138,11:30,12,60,0.0
312,1010100,150,12:30,12,60,0.0
312,1010100,162,13:30,12,60,0.0
312,1010100,174,14:30,12,60,0.0
312,1010100,186,15:30,12,60,0.0
312,1010100,198,16:30,12,60,0.5
313,0101000,90,07:30,18,90,2.0
313,0101000,108,09:00,18,90,0.0
313,0101000,126,10:30,18,90,0.0
313,0101000,144,12:00,18,90,0.0
313,0101000,162,13:30,18,90,0.0
313,0101000,180,15:00,18,90,0.0
313,0101000,198,16:30,18,90,0.5
314,1010000,210,17:30,18,90,-39.5
314,0101000,210,17:30,18,90,0.5
314,1010000,216,18:00,18,90,0.5
314,0101000,216,18:00,18,90,0.5
314,1010000,222,18:30,18,90,0.0
314,0101000,222,18:30,18,90,0.0
314,1010000,228,19:00,18,90,0.0
314,0101000,228,19:00,18,90,0.0
314,1010000,234,19:30,18,90,0.0
314,0101000,234,19:30,18,90,0.0
314,1010000,240,20:00,18,90,0.0
314,0101000,240,20:00,18,90,0.0
314,1010000,246,20:30,18,90,0.0
314,0101000,246,20:30,18,90,0.0
314,1010000,252,21:00,18,90,0.0
314,0101000,252,21:00,18,90,0.0
315,0101000,90,07:30,18,90,2.0
315,0101000,108,09:00,18,90,0.0
315,0101000,126,10:30,18,90,0.0
315,0101000,144,12:00,18,90,0.0
315,0101000,162,13:30,18,90,0.0
315,0101000,180,15:00,18,90,0.0
315,0101000,198,16:30,18,90,0.5
316,0101000,90,07:30,18,90,2.0
316,0101000,108,09:00,18,90,0.0
316,0101000,126,10:30,18,90,0.0
316,0101000,144,12:00,18,90,0.0
316,0101000,162,13:30,18,90,0.0
316,0101000,180,15:00,18,90,0.0
316,0101000,198,16:30,18,90,0.5
317,1010000,90,07:30,12,60,2.0
317,1000100,90,07:30,12,60,2.0
317,0101000,90,07:30,12,60,2.0
317,0010100,90,07:30,12,60,2.0
317,1010000,102,08:30,12,60,0.0
317,1000100,102,08:30,12,60,0.0
317,0101000,102,08:30,12,60,0.0
317,0010100,102,08:30,12,60,0.0
317,1010000,114,09:30,12,60,0.0
317,1000100,114,09:30,12,60,0.0
317,0101000,114,09:30,12,60,0.0
317,0010100,114,09:30,12,60,0.0
317,1010000,126,10:30,12,60,0.0
317,1000100,126,10:30,12,60,0.0
317,0101000,126,10:30,12,60,0.0
317,0010100,126,10:30,12,60,0.0
317,1010000,138,11:30,12,60,0.0
317,1000100,138,11:30,12,60,0.0
317,0101000,138,11:30,12,60,0.0
317,0010100,138,11:30,12,60,0.0
317,1010000,150,12:30,12,60,0.0
317,1000100,150,12:30,12,60,0.0
317,0101000,150,12:30,12,60,0.0
317,0010100,150,12:30,12,60,0.0
317,1010000,162,13:30,12,60,0.0
317,1000100,162,13:30,12,60,0.0
317,0101000,162,13:30,12,60,0.0
317,0010100,162,13:30,12,60,0.0
317,1010000,174,14:30,12,60,0.0
317,1000100,174,14:30,12,60,0.0
317,0101000,174,14:30,12,60,0.0
317,0010100,174,14:30,12,60,0.0
317,1010000,186,15:30,12,60,0.0
317,1000100,186,15:30,12,60,0.0
317,0101000,186,15:30,12,60,0.0
317,0010100,186,15:30,12,60,0.0
317,1010000,198,16:30,12,60,0.5
317,1000100,198,16:30,12,60,0.5
317,0101000,198,16:30,12,60,0.5
317,0010100,198,16:30,12,60,0.5
318,0101000,90,07:30,18,90,2.0
318,0101000,108,09:00,18,90,0.0
318,0101000,126,10:30,18,90,-24.0
318,0101000,144,12:00,18,90,-6.0
318,0101000,162,13:30,18,90,-6.0
318,0101000,180,15:00,18,90,0.0
318,0101000,198,16:30,18,90,0.5
319,0000100,102,08:30,12,60,0.0
320,0000100,114,09:30,12,60,0.0
321,1010100,90,07:30,12,60,2.0
321,1010100,102,08:30,12,60,0.0
321,1010100,114,09:30,12,60,-24.0
321,1010100,126,10:30,12,60,-6.0
321,1010100,138,11:30,12,60,0.0
321,1010100,150,12:30,12,60,0.0
321,1010100,162,13:30,12,60,-6.0
321,1010100,174,14:30,12,60,0.0
321,1010100,186,15:30,12,60,0.0
321,1010100,198,16:30,12,60,0.5
322,0101000,90,07:30,18,90,2.0
322,0101000,108,09:00,18,90,0.0
322,0101000,126,10:30,18,90,-24.0
322,0101000,144,12:00,18,90,-6.0
322,0101000,162,13:30,18,90,-6.0
322,0101000,180,15:00,18,90,0.0
322,0101000,198,16:30,18,90,0.5
323,0101000,90,07:30,18,90,2.0
323,0101000,108,09:00,18,90,0.0
323,0101000,126,10:30,18,90,-24.0
323,0101000,144,12:00,18,90,-6.0
323,0101000,162,13:30,18,90,-6.0
323,0101000,180,15:00,18,90,0.0
323,0101000,198,16:30,18,90,0.5
324,1000000,186,15:30,36,180,0.5
324,0100000,186,15:30,36,180,0.5
324,0010000,186,15:30,36,180,0.5
324,0001000,186,15:30,36,180,0.5
324,1000000,192,16:00,36,180,0.5
324,0100000,192,16:00,36,180,0.5
324,0010000,192,16:00,36,180,0.5
324,0001000,192,16:00,36,180,0.5
324,1000000,198,16:30,36,180,0.5
324,0100000,198,16:30,36,180,0.5
324,0010000,198,16:30,36,180,0.5
324,0001000,198,16:30,36,180,0.5
324,1000000,204,17:00,36,180,0.5
324,0100000,204,17:00,36,180,0.5
324,0010000,204,17:00,36,180,0.5
324,0001000,204,17:00,36,180,0.5
324,1000000,210,17:30,36,180,0.5
324,0100000,210,17:30,36,180,0.5
324,0010000,210,17:30,36,180,0.5
324,0001000,210,17:30,36,180,0.5
324,1000000,216,18:00,36,180,0.5
324,0100000,216,18:00,36,180,0.5
324,0010000,216,18:00,36,180,-39.5
324,0001000,216,18:00,36,180,0.5
324,1000000,222,18:30,36,180,0.0
324,0100000,222,18:30,36,180,0.0
324,0010000,222,18:30,36,180,0.0
324,0001000,222,18:30,36,180,0.0
324,1000000,228,19:00,36,180,0.0
324,0100000,228,19:00,36,180,0.0
324,0010000,228,19:00,36,180,0.0
324,0001000,228,19:00,36,180,0.0
324,1000000,234,19:30,36,180,0.0
324,0100000,234,19:30,36,180,0.0
324,0010000,234,19:30,36,180,0.0
324,0001000,234,19:30,36,180,0.0
325,1010000,90,07:30,12,60,2.0
325,1000100,90,07:30,12,60,2.0
325,0101000,90,07:30,12,60,2.0
325,0010100,90,07:30,12,60,2.0
325,1010000,102,08:30,12,60,0.0
325,1000100,102,08:30,12,60,0.0
325,0101000,102,08:30,12,60,0.0
325,0010100,102,08:30,12,60,0.0
325,1010000,114,09:30,12,60,0.0
325,1000100,114,09:30,12,60,0.0
325,0101000,114,09:30,12,60,0.0
325,0010100,114,09:30,12,60,0.0
325,1010000,126,10:30,12,60,-6.0
325,1000100,126,10:30,12,60,0.0
325,0101000,126,10:30,12,60,0.0
325,0010100,126,10:30,12,60,0.0
325,1010000,138,11:30,12,60,0.0
325,1000100,138,11:30,12,60,0.0
325,0101000,138,11:30,12,60,0.0
325,0010100,138,11:30,12,60,0.0
325,1010000,150,12:30,12,60,0.0
325,1000100,150,12:30,12,60,0.0
325,0101000,150,12:30,12,60,0.0
325,0010100,150,12:30,12,60,0.0
325,1010000,162,13:30,12,60,-6.0
325,1000100,162,13:30,12,60,0.0
325,0101000,162,13:30,12,60,0.0
325,0010100,162,13:30,12,60,0.0
325,1010000,174,14:30,12,60,-24.0
325,1000100,174,14:30,12,60,0.0
325,0101000,174,14:30,12,60,0.0
325,0010100,174,14:30,12,60,0.0
325,1010000,186,15:30,12,60,0.0
325,1000100,186,15:30,12,60,0.0
325,0101000,186,15:30,12,60,0.0
325,0010100,186,15:30,12,60,0.0
325,1010000,198,16:30,12,60,0.5
325,1000100,198,16:30,12,60,0.5
325,0101000,198,16:30,12,60,0.5
325,0010100,198,16:30,12,60,0.5
326,1010000,90,07:30,12,60,2.0
326,1010000,102,08:30,12,60,-1.0
326,1010000,114,09:30,12,60,-4.0
326,1010000,126,10:30,12,60,-1.0
326,1010000,138,11:30,12,60,0.0
326,1010000,150,12:30,12,60,0.0
326,1010000,162,13:30,12,60,0.0
326,1010000,174,14:30,12,60,0.0
326,1010000,186,15:30,12,60,0.0
326,1010000,198,16:30,12,60,0.5
327,0101000,90,07:30,18,90,2.0
327,0101000,108,09:00,18,90,-32.0
327,0101000,126,10:30,18,90,0.0
327,0101000,144,12:00,18,90,-8.0
327,0101000,162,13:30,18,90,0.0
327,0101000,180,15:00,18,90,0.0
327,0101000,198,16:30,18,90,0.5
328,0101000,90,07:30,18,90,2.0
328,0101000,108,09:00,18,90,0.0
328,0101000,126,10:30,18,90,-6.0
328,0101000,144,12:00,18,90,0.0
328,0101000,162,13:30,18,90,0.0
328,0101000,180,15:00,18,90,-24.0
328,0101000,198,16:30,18,90,-5.5
329,1010100,90,07:30,12,60,2.0
329,1010100,102,08:30,12,60,0.0
329,1010100,114,09:30,12,60,-8.0
329,1010100,126,10:30,12,60,-32.0
329,1010100,138,11:30,12,60,0.0
329,1010100,150,12:30,12,60,0.0
329,1010100,162,13:30,12,60,0.0
329,1010100,174,14:30,12,60,0.0
329,1010100,186,15:30,12,60,0.0
329,1010100,198,16:30,12,60,0.5
330,0101000,90,07:30,18,90,2.0
330,0101000,108,09:00,18,90,0.0
330,0101000,126,10:30,18,90,-32.0
330,0101000,144,12:00,18,90,0.0
330,0101000,162,13:30,18,90,-8.0
330,0101000,180,15:00,18,90,0.0
330,0101000,198,16:30,18,90,0.5
331,0101000,90,07:30,18,90,2.0
331,0101000,108,09:00,18,90,0.0
331,0101000,126,10:30,18,90,-6.0
331,0101000,144,12:00,18,90,-24.0
331,0101000,162,13:30,18,90,-6.0
331,0101000,180,15:00,18,90,0.0
331,0101000,198,16:30,18,90,0.5
332,1010100,90,07:30,12,60,2.0
332,1010100,102,08:30,12,60,-24.0
332,1010100,114,09:30,12,60,-6.0
332,1010100,126,10:30,12,60,-6.0
332,1010100,138,11:30,12,60,0.0
332,1010100,150,12:30,12,60,0.0
332,1010100,162,13:30,12,60,0.0
332,1010100,174,14:30,12,60,0.0
332,1010100,186,15:30,12,60,0.0
332,1010100,198,16:30,12,60,0.5
333,1000000,90,07:30,12,60,2.0
333,0100000,90,07:30,12,60,2.0
333,0010000,90,07:30,12,60,2.0
333,0001000,90,07:30,12,60,2.0
333,0000100,90,07:30,12,60,2.0
333,1000000,102,08:30,12,60,0.0
333,0100000,102,08:30,12,60,0.0
333,0010000,102,08:30,12,60,0.0
333,0001000,102,08:30,12,60,0.0
333,0000100,102,08:30,12,60,0.0
333,1000000,114,09:30,12,60,0.0
333,0100000,114,09:30,12,60,0.0
333,0010000,114,09:30,12,60,0.0
333,0001000,114,09:30,12,60,0.0
333,0000100,114,09:30,12,60,0.0
333,1000000,126,10:30,12,60,0.0
333,0100000,126,10:30,12,60,-40.0
333,0010000,126,10:30,12,60,0.0
333,0001000,126,10:30,12,60,0.0
333,0000100,126,10:30,12,60,0.0
333,1000000,138,11:30,12,60,0.0
333,0100000,138,11:30,12,60,0.0
333,0010000,138,11:30,12,60,0.0
333,0001000,138,11:30,12,60,0.0
333,0000100,138,11:30,12,60,0.0
333,1000000,150,12:30,12,60,0.0
333,0100000,150,12:30,12,60,0.0
333,0010000,150,12:30,12,60,0.0
333,0001000,150,12:30,12,60,0.0
333,0000100,150,12:30,12,60,0.0
333,1000000,162,13:30,12,60,0.0
333,0100000,162,13:30,12,60,0.0
333,0010000,162,13:30,12,60,0.0
333,0001000,162,13:30,12,60,0.0
333,0000100,162,13:30,12,60,0.0
333,1000000,174,14:30,12,60,0.0
333,0100000,174,14:30,12,60,0.0
333,0010000,174,14:30,12,60,0.0
333,0001000,174,14:30,12,60,0.0
333,0000100,174,14:30,12,60,0.0
333,1000000,186,15:30,12,60,0.0
333,0100000,186,15:30,12,60,0.0
333,0010000,186,15:30,12,60,0.0
333,0001000,186,15:30,12,60,0.0
333,0000100,186,15:30,12,60,0.0
333,1000000,198,16:30,12,60,0.5
333,0100000,198,16:30,12,60,0.5
333,0010000,198,16:30,12,60,0.5
333,0001000,198,16:30,12,60,0.5
333,0000100,198,16:30,12,60,0.5
334,0001000,186,15:30,12,60,0.0
335,0001000,198,16:30,12,60,0.5
336,1000000,90,07:30,12,60,34.0
336,0100000,90,07:30,12,60,2.0
336,0010000,90,07:30,12,60,2.0
336,0001000,90,07:30,12,60,2.0
336,0000100,90,07:30,12,60,2.0
336,1000000,102,08:30,12,60,0.0
336,0100000,102,08:30,12,60,0.0
336,0010000,102,08:30,12,60,0.0
336,0001000,102,08:30,12,60,0.0
336,0000100,102,08:30,12,60,0.0
336,1000000,114,09:30,12,60,0.0
336,0100000,114,09:30,12,60,0.0
336,0010000,114,09:30,12,60,0.0
336,0001000,114,09:30,12,60,0.0
336,0000100,114,09:30,12,60,0.0
336,1000000,126,10:30,12,60,0.0
336,0100000,126,10:30,12,60,0.0
336,0010000,126,10:30,12,60,0.0
336,0001000,126,10:30,12,60,0.0
336,0000100,126,10:30,12,60,0.0
336,1000000,138,11:30,12,60,0.0
336,0100000,138,11:30,12,60,0.0
336,0010000,138,11:30,12,60,0.0
336,0001000,138,11:30,12,60,0.0
336,0000100,138,11:30,12,60,0.0
336,1000000,150,12:30,12,60,0.0
336,0100000,150,12:30,12,60,0.0
336,0010000,150,12:30,12,60,0.0
336,0001000,150,12:30,12,60,0.0
336,0000100,150,12:30,12,60,0.0
336,1000000,162,13:30,12,60,0.0
336,0100000,162,13:30,12,60,0.0
336,0010000,162,13:30,12,60,0.0
336,0001000,162,13:30,12,60,0.0
336,0000100,162,13:30,12,60,0.0
336,1000000,174,14:30,12,60,0.0
336,0100000,174,14:30,12,60,0.0
336,0010000,174,14:30,12,60,0.0
336,0001000,174,14:30,12,60,0.0
336,0000100,174,14:30,12,60,0.0
336,1000000,186,15:30,12,60,0.0
336,0100000,186,15:30,12,60,0.0
336,0010000,186,15:30,12,60,0.0
336,0001000,186,15:30,12,60,0.0
336,0000100,186,15:30,12,60,0.0
336,1000000,198,16:30,12,60,32.5
336,0100000,198,16:30,12,60,0.5
336,0010000,198,16:30,12,60,0.5
336,0001000,198,16:30,12,60,0.5
336,0000100,198,16:30,12,60,0.5
337,1010100,90,07:30,12,60,2.0
337,1010100,102,08:30,12,60,0.0
337,1010100,114,09:30,12,60,0.0
337,1010100,126,10:30,12,60,0.0
337,1010100,138,11:30,12,60,0.0
337,1010100,150,12:30,12,60,0.0
337,1010100,162,13:30,12,60,0.0
337,1010100,174,14:30,12,60,0.0
337,1010100,186,15:30,12,60,0.0
337,1010100,198,16:30,12,60,0.5
338,1010100,90,07:30,12,60,2.0
338,1010100,102,08:30,12,60,0.0
338,1010100,114,09:30,12,60,0.0
338,1010100,126,10:30,12,60,0.0
338,1010100,138,11:30,12,60,0.0
338,1010100,150,12:30,12,60,0.0
338,1010100,162,13:30,12,60,0.0
338,1010100,174,14:30,12,60,0.0
338,1010100,186,15:30,12,60,0.0
338,1010100,198,16:30,12,60,0.5
339,1010100,90,07:30,12,60,2.0
339,1010100,102,08:30,12,60,0.0
339,1010100,114,09:30,12,60,0.0
339,1010100,126,10:30,12,60,0.0
339,1010100,138,11:30,12,60,0.0
339,1010100,150,12:30,12,60,0.0
339,1010100,162,13:30,12,60,0.0
339,1010100,174,14:30,12,60,0.0
339,1010100,186,15:30,12,60,0.0
339,1010100,198,16:30,12,60,0.5
340,1010100,90,07:30,12,60,2.0
340,1010100,102,08:30,12,60,0.0
340,1010100,114,09:30,12,60,0.0
340,1010100,126,10:30,12,60,0.0
340,1010100,138,11:30,12,60,0.0
340,1010100,150,12:30,12,60,0.0
340,1010100,162,13:30,12,60,0.0
340,1010100,174,14:30,12,60,0.0
340,1010100,186,15:30,12,60,0.0
340,1010100,198,16:30,12,60,0.5
341,1010100,90,07:30,12,60,2.0
341,1010100,102,08:30,12,60,0.0
341,1010100,114,09:30,12,60,0.0
341,1010100,126,10:30,12,60,0.0
341,1010100,138,11:30,12,60,0.0
341,1010100,150,12:30,12,60,0.0
341,1010100,162,13:30,12,60,0.0
341,1010100,174,14:30,12,60,0.0
341,1010100,186,15:30,12,60,0.0
341,1010100,198,16:30,12,60,0.5
342,1010100,90,07:30,12,60,2.0
342,1010100,102,08:30,12,60,0.0
342,1010100,114,09:30,12,60,0.0
342,1010100,126,10:30,12,60,0.0
342,1010100,138,11:30,12,60,0.0
342,1010100,150,12:30,12,60,0.0
342,1010100,162,13:30,12,60,0.0
342,1010100,174,14:30,12,60,0.0
342,1010100,186,15:30,12,60,0.0
342,1010100,198,16:30,12,60,0.5
343,1010100,90,07:30,12,60,2.0
343,1010100,102,08:30,12,60,0.0
343,1010100,114,09:30,12,60,0.0
343,1010100,126,10:30,12,60,0.0
343,1010100,138,11:30,12,60,0.0
343,1010100,150,12:30,12,60,0.0
343,1010100,162,13:30,12,60,0.0
343,1010100,174,14:30,12,60,0.0
343,1010100,186,15:30,12,60,0.0
343,1010100,198,16:30,12,60,0.5
344,1010100,90,07:30,12,60,2.0
344,1010100,102,08:30,12,60,0.0
344,1010100,114,09:30,12,60,0.0
344,1010100,126,10:30,12,60,0.0
